x	baseline	max	best	meta_1	meta_2	meta_3	meta_4	meta_5	meta_6	meta_7	meta_8	meta_9	meta_10	meta_11	meta_12	meta_13	meta_14	meta_15	meta_16	meta_17	meta_18	meta_19	meta_20	meta_21
0.571930	1.402939	0.931651	0.972706	1.078788	0.966854	1.011723	1.053329	0.900519	0.972452	0.990697	1.012233	1.065402	1.028098	0.907462	0.867304	1.199777	1.048999	1.019989	0.986027	0.938639	0.940856	0.969060	0.907585	0.964833
0.575439	1.419688	0.942931	0.983875	1.083926	0.964049	1.010897	1.058053	0.905305	0.972591	0.998938	1.020544	1.070002	1.036649	0.910461	0.870664	1.209832	1.053050	1.027383	0.982406	0.940649	0.943453	0.970855	0.910592	0.970079
0.578947	1.436038	0.952464	0.995177	1.089144	0.961225	1.009943	1.062374	0.910254	0.972693	1.007078	1.028797	1.074418	1.044859	0.913849	0.874122	1.219663	1.057196	1.034728	0.979010	0.943040	0.946260	0.972527	0.913666	0.975383
0.582456	1.452016	0.960254	1.006637	1.094473	0.958472	1.008936	1.066327	0.915409	0.972815	1.015142	1.037045	1.078700	1.052782	0.917693	0.877726	1.229290	1.061501	1.042078	0.975937	0.945879	0.949328	0.974144	0.916871	0.980781
0.585965	1.467652	0.966332	1.018277	1.099939	0.955880	1.007948	1.069948	0.920814	0.973013	1.023155	1.045337	1.082896	1.060470	0.922055	0.881524	1.238735	1.066030	1.049488	0.973279	0.949227	0.952705	0.975777	0.920272	0.986302
0.589474	1.482981	0.970756	1.030119	1.105563	0.953535	1.007052	1.073273	0.926505	0.973340	1.031137	1.053719	1.087051	1.067981	0.926992	0.885564	1.248016	1.070841	1.057013	0.971123	0.953136	0.956438	0.977496	0.923932	0.991978
0.592982	1.498042	0.973616	1.042178	1.111356	0.951517	1.006321	1.076341	0.932517	0.973847	1.039105	1.062233	1.091202	1.075367	0.932553	0.889889	1.257148	1.075992	1.064710	0.969545	0.957652	0.960567	0.979368	0.927914	0.997834
0.596491	1.512877	0.975027	1.054467	1.117324	0.949901	1.005824	1.079189	0.938881	0.974580	1.047073	1.070914	1.095385	1.082685	0.938778	0.894543	1.266147	1.081535	1.072634	0.968617	0.962812	0.965130	0.981460	0.932277	1.003897
0.600000	1.527534	0.975136	1.066995	1.123468	0.948756	1.005629	1.081854	0.945623	0.975583	1.055050	1.079794	1.099628	1.089987	0.945703	0.899566	1.275024	1.087518	1.080839	0.968398	0.968645	0.970158	0.983834	0.937077	1.010189
0.603509	1.542062	0.974113	1.079767	1.129780	0.948145	1.005800	1.084373	0.952764	0.976899	1.063042	1.088897	1.103955	1.097322	0.953350	0.904993	1.283791	1.093984	1.089376	0.968941	0.975171	0.975681	0.986549	0.942367	1.016729
0.607018	1.556513	0.972156	1.092781	1.136248	0.948121	1.006400	1.086782	0.960322	0.978564	1.071050	1.098242	1.108385	1.104738	0.961737	0.910859	1.292454	1.100969	1.098293	0.970289	0.982401	0.981723	0.989662	0.948196	1.023536
0.610526	1.570942	0.969483	1.106035	1.142855	0.948733	1.007486	1.089113	0.968311	0.980612	1.079074	1.107842	1.112930	1.112275	0.970870	0.917192	1.301022	1.108505	1.107636	0.972473	0.990338	0.988302	0.993222	0.954608	1.030624
0.614035	1.585402	0.966330	1.119518	1.149578	0.950021	1.009110	1.091400	0.976739	0.983073	1.087109	1.117703	1.117600	1.119973	0.980747	0.924020	1.309498	1.116617	1.117446	0.975516	0.998977	0.995432	0.997277	0.961641	1.038007
0.617544	1.599947	0.962947	1.133216	1.156389	0.952018	1.011322	1.093672	0.985610	0.985976	1.095148	1.127825	1.122399	1.127863	0.991357	0.931363	1.317886	1.125321	1.127759	0.979431	1.008305	1.003125	1.001867	0.969328	1.045694
0.621053	1.614628	0.959593	1.147111	1.163259	0.954749	1.014163	1.095957	0.994926	0.989343	1.103182	1.138202	1.127328	1.135970	1.002679	0.939238	1.326187	1.134630	1.138603	0.984223	1.018300	1.011386	1.007026	0.977696	1.053694
0.624561	1.629495	0.956532	1.161179	1.170155	0.958232	1.017672	1.098280	1.004682	0.993195	1.111199	1.148823	1.132383	1.144315	1.014687	0.947658	1.334401	1.144547	1.150004	0.989883	1.028936	1.020215	1.012783	0.986766	1.062012
0.628070	1.644592	0.954027	1.175394	1.177042	0.962477	1.021877	1.100664	1.014871	0.997550	1.119188	1.159671	1.137558	1.152911	1.027342	0.956632	1.342526	1.155069	1.161978	0.996398	1.040177	1.029609	1.019161	0.996552	1.070652
0.631579	1.659959	0.952332	1.189725	1.183884	0.967489	1.026804	1.103128	1.025482	1.002422	1.127137	1.170723	1.142846	1.161764	1.040601	0.966162	1.350558	1.166186	1.174534	1.003745	1.051985	1.039561	1.026177	1.007062	1.079616
0.635088	1.675629	0.951692	1.204137	1.190646	0.973266	1.032471	1.105690	1.036502	1.007823	1.135032	1.181954	1.148236	1.170875	1.054412	0.976246	1.358493	1.177880	1.187674	1.011892	1.064315	1.050059	1.033841	1.018297	1.088905
0.638596	1.691630	0.952331	1.218592	1.197292	0.979800	1.038888	1.108365	1.047912	1.013761	1.142863	1.193332	1.153717	1.180237	1.068720	0.986880	1.366325	1.190127	1.201391	1.020802	1.077117	1.061089	1.042157	1.030251	1.098517
0.642105	1.707980	0.954453	1.233050	1.203788	0.987079	1.046059	1.111165	1.059694	1.020244	1.150619	1.204825	1.159278	1.189837	1.083460	0.998052	1.374047	1.202897	1.215671	1.030430	1.090340	1.072632	1.051125	1.042911	1.108450
0.645614	1.724690	0.958233	1.247468	1.210103	0.995085	1.053982	1.114100	1.071826	1.027275	1.158293	1.216396	1.164909	1.199658	1.098566	1.009748	1.381649	1.216150	1.230490	1.040726	1.103928	1.084667	1.060738	1.056260	1.118699
0.649123	1.741762	0.963816	1.261803	1.216209	1.003798	1.062646	1.117179	1.084285	1.034857	1.165879	1.228006	1.170599	1.209676	1.113969	1.021949	1.389122	1.229845	1.245819	1.051639	1.117826	1.097169	1.070984	1.070271	1.129261
0.652632	1.759191	0.971311	1.276010	1.222079	1.013194	1.072036	1.120409	1.097046	1.042991	1.173376	1.239617	1.176340	1.219863	1.129595	1.034632	1.396456	1.243931	1.261616	1.063109	1.131976	1.110113	1.081845	1.084914	1.140129
0.656140	1.776960	0.980792	1.290045	1.227694	1.023245	1.082128	1.123794	1.110085	1.051674	1.180784	1.251189	1.182125	1.230188	1.145370	1.047771	1.403639	1.258353	1.277835	1.075078	1.146320	1.123469	1.093301	1.100154	1.151297
0.659649	1.795046	0.992293	1.303862	1.233036	1.033924	1.092895	1.127341	1.123374	1.060904	1.188109	1.262681	1.187950	1.240616	1.161219	1.061337	1.410659	1.273054	1.294422	1.087484	1.160803	1.137208	1.105326	1.115947	1.162759
0.663158	1.813419	1.005809	1.317418	1.238094	1.045200	1.104303	1.131052	1.136890	1.070676	1.195361	1.274054	1.193813	1.251110	1.177070	1.075300	1.417502	1.287969	1.311316	1.100267	1.175369	1.151298	1.117891	1.132249	1.174508
0.666667	1.832041	1.021295	1.330672	1.242863	1.057044	1.116311	1.134933	1.150606	1.080984	1.202553	1.285272	1.199716	1.261633	1.192850	1.089625	1.424155	1.303032	1.328449	1.113366	1.189964	1.165706	1.130964	1.149009	1.186537
0.670175	1.850865	1.038669	1.343585	1.247340	1.069425	1.128876	1.138986	1.164498	1.091822	1.209704	1.296297	1.205663	1.272146	1.208489	1.104276	1.430605	1.318174	1.345751	1.126721	1.204539	1.180401	1.144510	1.166174	1.198838
0.673684	1.869843	1.057814	1.356121	1.251531	1.082313	1.141951	1.143217	1.178544	1.103179	1.216835	1.307097	1.211661	1.282611	1.223923	1.119217	1.436839	1.333324	1.363144	1.140276	1.219047	1.195350	1.158492	1.183688	1.211404
0.677193	1.888919	1.078578	1.368248	1.255446	1.095679	1.155485	1.147632	1.192722	1.115048	1.223974	1.317642	1.217723	1.292993	1.239090	1.134412	1.442844	1.348411	1.380550	1.153977	1.233443	1.210519	1.172872	1.201492	1.224228
0.680702	1.908033	1.100782	1.379940	1.259100	1.109495	1.169424	1.152239	1.207013	1.127417	1.231150	1.327904	1.223860	1.303257	1.253935	1.149822	1.448608	1.363363	1.397887	1.167773	1.247689	1.225878	1.187610	1.219525	1.237302
0.684211	1.927125	1.124221	1.391173	1.262514	1.123735	1.183712	1.157045	1.221399	1.140272	1.238397	1.337861	1.230091	1.313373	1.268408	1.165412	1.454120	1.378109	1.415074	1.181621	1.261749	1.241395	1.202666	1.237728	1.250617
0.687719	1.946131	1.148669	1.401931	1.265713	1.138374	1.198295	1.162062	1.235867	1.153602	1.245751	1.347492	1.236434	1.323314	1.282466	1.181145	1.459371	1.392581	1.432028	1.195478	1.275592	1.257041	1.217997	1.256040	1.264168
0.691228	1.964988	1.173887	1.412202	1.268728	1.153389	1.213114	1.167304	1.250404	1.167391	1.253252	1.356783	1.242910	1.333057	1.296075	1.196986	1.464354	1.406712	1.448669	1.209311	1.289193	1.272787	1.233563	1.274400	1.277944
0.694737	1.983632	1.199627	1.421984	1.271592	1.168760	1.228114	1.172784	1.265002	1.181623	1.260940	1.365722	1.249544	1.342585	1.309205	1.212903	1.469064	1.420439	1.464921	1.223090	1.302531	1.288607	1.249324	1.292748	1.291940
0.698246	2.001998	1.225637	1.431277	1.274344	1.184467	1.243240	1.178522	1.279653	1.196280	1.268856	1.374304	1.256359	1.351887	1.321839	1.228866	1.473499	1.433706	1.480710	1.236791	1.315587	1.304475	1.265238	1.311029	1.306144
0.701754	2.020027	1.251668	1.440092	1.277023	1.200494	1.258438	1.184538	1.294355	1.211343	1.277044	1.382526	1.263382	1.360955	1.333963	1.244847	1.477659	1.446459	1.495969	1.250398	1.328351	1.320370	1.281267	1.329187	1.320549
0.705263	2.037660	1.277479	1.448445	1.279675	1.216827	1.273659	1.190854	1.309107	1.226793	1.285543	1.390390	1.270638	1.369790	1.345575	1.260821	1.481550	1.458651	1.510635	1.263899	1.340813	1.336269	1.297373	1.347172	1.335144
0.708772	2.054838	1.302842	1.456358	1.282343	1.233452	1.288855	1.197497	1.323912	1.242608	1.294396	1.397903	1.278155	1.378399	1.356680	1.276769	1.485181	1.470245	1.524656	1.277288	1.352972	1.352154	1.313518	1.364935	1.349919
0.712281	2.071510	1.327547	1.463865	1.285076	1.250358	1.303983	1.204493	1.338774	1.258765	1.303642	1.405077	1.285959	1.386793	1.367292	1.292673	1.488563	1.481207	1.537984	1.290565	1.364827	1.368008	1.329668	1.382433	1.364862
0.715789	2.087624	1.351406	1.471002	1.287920	1.267535	1.319004	1.211874	1.353702	1.275239	1.313317	1.411928	1.294076	1.394992	1.377431	1.308520	1.491714	1.491515	1.550584	1.303737	1.376382	1.383817	1.345789	1.399629	1.379961
0.719298	2.103135	1.374259	1.477815	1.290926	1.284975	1.333883	1.219671	1.368705	1.292007	1.323455	1.418474	1.302529	1.403020	1.387126	1.324303	1.494656	1.501154	1.562429	1.316812	1.387645	1.399567	1.361851	1.416488	1.395202
0.722807	2.117999	1.395974	1.484356	1.294141	1.302671	1.348591	1.227920	1.383795	1.309041	1.334086	1.424739	1.311343	1.410907	1.396414	1.340016	1.497415	1.510119	1.573501	1.329807	1.398627	1.415247	1.377825	1.432984	1.410572
0.726316	2.132178	1.416448	1.490684	1.297613	1.320616	1.363106	1.236655	1.398987	1.326316	1.345238	1.430753	1.320539	1.418689	1.405337	1.355661	1.500023	1.518412	1.583796	1.342739	1.409341	1.430850	1.393684	1.449094	1.426054
0.729825	2.145637	1.435616	1.496862	1.301390	1.338806	1.377409	1.245915	1.414294	1.343804	1.356932	1.436548	1.330139	1.426405	1.413945	1.371244	1.502517	1.526049	1.593318	1.355632	1.419806	1.446368	1.409405	1.464804	1.441634
0.733333	2.158346	1.453440	1.502962	1.305519	1.357235	1.391488	1.255737	1.429735	1.361477	1.369188	1.442158	1.340159	1.434102	1.422293	1.386776	1.504936	1.533051	1.602084	1.368512	1.430039	1.461795	1.424968	1.480103	1.457295
0.736842	2.170279	1.469922	1.509058	1.310043	1.375900	1.405337	1.266160	1.445325	1.379310	1.382019	1.447626	1.350618	1.441828	1.430441	1.402273	1.507327	1.539453	1.610121	1.381406	1.440064	1.477129	1.440356	1.494990	1.473018
0.740351	2.181413	1.485090	1.515230	1.315008	1.394797	1.418957	1.277223	1.461084	1.397274	1.395433	1.452995	1.361531	1.449634	1.438454	1.417754	1.509738	1.545295	1.617467	1.394344	1.449903	1.492368	1.455554	1.509468	1.488787
0.743860	2.191732	1.499008	1.521561	1.320454	1.413923	1.432353	1.288967	1.477029	1.415346	1.409437	1.458314	1.372912	1.457577	1.446399	1.433246	1.512224	1.550628	1.624170	1.407360	1.459583	1.507512	1.470553	1.523548	1.504585
0.747368	2.201223	1.511767	1.528138	1.326421	1.433275	1.445538	1.301427	1.493179	1.433501	1.424030	1.463634	1.384774	1.465712	1.454348	1.448778	1.514842	1.555513	1.630288	1.420485	1.469133	1.522563	1.485345	1.537246	1.520394
0.750877	2.209879	1.523482	1.535050	1.332949	1.452853	1.458528	1.314644	1.509551	1.451717	1.439210	1.469013	1.397129	1.474098	1.462375	1.464386	1.517651	1.560016	1.635889	1.433754	1.478583	1.537524	1.499930	1.550586	1.536198
0.754386	2.217696	1.534294	1.542385	1.340073	1.472654	1.471346	1.328652	1.526163	1.469975	1.454970	1.474511	1.409987	1.482794	1.470556	1.480108	1.520714	1.564212	1.641047	1.447201	1.487966	1.552399	1.514309	1.563596	1.551983
0.757895	2.224679	1.544361	1.550235	1.347828	1.492678	1.484022	1.343485	1.543032	1.488258	1.471301	1.480192	1.423361	1.491861	1.478967	1.495988	1.524096	1.568183	1.645847	1.460861	1.497318	1.567198	1.528489	1.576313	1.567734
0.761404	2.230834	1.553859	1.558689	1.356249	1.512924	1.496587	1.359177	1.560173	1.506553	1.488191	1.486125	1.437262	1.501359	1.487684	1.512071	1.527861	1.572014	1.650378	1.474768	1.506675	1.581927	1.542482	1.588776	1.583441
0.764912	2.236174	1.562973	1.567835	1.365366	1.533395	1.509078	1.375758	1.577602	1.524851	1.505626	1.492381	1.451701	1.511347	1.496786	1.528408	1.532077	1.575797	1.654735	1.488958	1.516078	1.596599	1.556305	1.601031	1.599095
0.768421	2.240718	1.571898	1.577760	1.375212	1.554092	1.521539	1.393253	1.595333	1.543145	1.523593	1.499036	1.466690	1.521882	1.506347	1.545050	1.536810	1.579628	1.659016	1.503464	1.525569	1.611226	1.569979	1.613129	1.614690
0.771930	2.244489	1.580831	1.588546	1.385816	1.575019	1.534013	1.411688	1.613377	1.561436	1.542075	1.506170	1.482245	1.533022	1.516442	1.562052	1.542124	1.583602	1.663325	1.518320	1.535194	1.625824	1.583532	1.625124	1.630226
0.775439	2.247514	1.589973	1.600270	1.397207	1.596180	1.546551	1.431082	1.631747	1.579727	1.561057	1.513864	1.498379	1.544822	1.527143	1.579471	1.548083	1.587819	1.667765	1.533561	1.545001	1.640412	1.596996	1.637074	1.645705
0.778947	2.249825	1.599518	1.613007	1.409414	1.617582	1.559203	1.451453	1.650453	1.598028	1.580526	1.522203	1.515110	1.557334	1.538520	1.597362	1.554749	1.592378	1.672441	1.549220	1.555040	1.655009	1.610410	1.649041	1.661134
0.782456	2.251455	1.609657	1.626821	1.422465	1.639233	1.572024	1.472814	1.669505	1.616353	1.600469	1.531273	1.532456	1.570609	1.550640	1.615784	1.562180	1.597375	1.677458	1.565331	1.565366	1.669641	1.623817	1.661089	1.676524
0.785965	2.252444	1.620570	1.641772	1.436385	1.661142	1.585070	1.495173	1.688911	1.634722	1.620874	1.541164	1.550437	1.584694	1.563564	1.634793	1.570431	1.602908	1.682917	1.581927	1.576036	1.684333	1.637265	1.673283	1.691893
0.789474	2.252828	1.632429	1.657911	1.451203	1.683320	1.598399	1.518536	1.708679	1.653157	1.641733	1.551964	1.569075	1.599634	1.577353	1.654444	1.579553	1.609068	1.688917	1.599042	1.587108	1.699115	1.650809	1.685691	1.707262
0.792982	2.252648	1.645391	1.675280	1.466944	1.705780	1.612070	1.542903	1.728815	1.671690	1.663040	1.563762	1.588394	1.615471	1.592060	1.674789	1.589590	1.615943	1.695555	1.616710	1.598645	1.714021	1.664506	1.698380	1.722660
0.796491	2.251941	1.659599	1.693911	1.483633	1.728536	1.626142	1.568271	1.749325	1.690353	1.684792	1.576646	1.608418	1.632241	1.607733	1.695881	1.600582	1.623617	1.702918	1.634964	1.610711	1.729086	1.678419	1.711418	1.738121
0.800000	2.250743	1.675184	1.713826	1.501295	1.751603	1.640676	1.594630	1.770216	1.709183	1.706988	1.590701	1.629172	1.649979	1.624417	1.717763	1.612564	1.632164	1.711091	1.653838	1.623371	1.744349	1.692614	1.724870	1.753681
0.803509	2.249086	1.692259	1.735034	1.519953	1.774996	1.655730	1.621968	1.791491	1.728222	1.729632	1.606008	1.650681	1.668715	1.642148	1.740479	1.625563	1.641655	1.720150	1.673367	1.636694	1.759852	1.707162	1.738803	1.769384
0.807018	2.246998	1.710923	1.757536	1.539627	1.798732	1.671363	1.650268	1.813154	1.747513	1.752728	1.622646	1.672970	1.688474	1.660958	1.764063	1.639598	1.652150	1.730161	1.693582	1.650746	1.775641	1.722133	1.753277	1.785278
0.810526	2.244498	1.731263	1.781316	1.560337	1.822826	1.687629	1.679506	1.835209	1.767100	1.776285	1.640685	1.696062	1.709278	1.680870	1.788546	1.654682	1.663699	1.741182	1.714517	1.665595	1.791761	1.737602	1.768352	1.801413
0.814035	2.241599	1.753348	1.806350	1.582100	1.847294	1.704583	1.709657	1.857658	1.787029	1.800312	1.660189	1.719979	1.731142	1.701901	1.813949	1.670819	1.676346	1.753262	1.736204	1.681308	1.808260	1.753643	1.784083	1.817845
0.817544	2.238304	1.777239	1.832598	1.604927	1.872149	1.722275	1.740687	1.880502	1.807346	1.824820	1.681212	1.744737	1.754076	1.724059	1.840285	1.688006	1.690120	1.766439	1.758671	1.697948	1.825189	1.770330	1.800520	1.834629
0.821053	2.234609	1.802984	1.860009	1.628829	1.897402	1.740751	1.772560	1.903741	1.828094	1.849821	1.703798	1.770349	1.778085	1.747345	1.867560	1.706230	1.705042	1.780737	1.781947	1.715577	1.842596	1.787734	1.817707	1.851822
0.824561	2.230494	1.830620	1.888518	1.653809	1.923063	1.760052	1.805234	1.927372	1.849313	1.875326	1.727979	1.796824	1.803165	1.771750	1.895769	1.725470	1.721121	1.796173	1.806056	1.734250	1.860530	1.805925	1.835681	1.869482
0.828070	2.225932	1.860180	1.918046	1.679863	1.949135	1.780214	1.838661	1.951392	1.871040	1.901345	1.753774	1.824163	1.829308	1.797256	1.924894	1.745695	1.738354	1.812746	1.831017	1.754018	1.879040	1.824968	1.854474	1.887664
0.831579	2.220884	1.891688	1.948505	1.706984	1.975617	1.801265	1.872789	1.975793	1.893306	1.927885	1.781185	1.852358	1.856495	1.823837	1.954910	1.766864	1.756724	1.830447	1.856847	1.774924	1.898168	1.844922	1.874107	1.906421
0.835088	2.215297	1.925165	1.979790	1.735154	2.002504	1.823226	1.907558	2.000565	1.916134	1.954950	1.810200	1.881393	1.884701	1.851454	1.985779	1.788928	1.776203	1.849252	1.883554	1.797002	1.917955	1.865839	1.894594	1.925800
0.838596	2.209110	1.960625	2.011787	1.764347	2.029780	1.846109	1.942903	2.025693	1.939541	1.982537	1.840789	1.911243	1.913891	1.880060	2.017448	1.811828	1.796751	1.869124	1.911138	1.820276	1.938436	1.887761	1.915937	1.945842
0.842105	2.202251	1.998085	2.044368	1.794528	2.057424	1.869916	1.978754	2.051156	1.963532	2.010640	1.872903	1.941870	1.944018	1.909596	2.049854	1.835494	1.818315	1.890013	1.939594	1.844757	1.959638	1.910723	1.938129	1.966582
0.845614	2.194639	2.037555	2.077398	1.825650	2.085405	1.894639	2.015032	2.076930	1.988102	2.039241	1.906474	1.973224	1.975026	1.939993	2.082922	1.859848	1.840827	1.911856	1.968902	1.870445	1.981580	1.934746	1.961152	1.988043
0.849123	2.186184	2.079045	2.110726	1.857655	2.113683	1.920257	2.051652	2.102983	2.013235	2.068317	1.941415	2.005243	2.006847	1.971170	2.116561	1.884800	1.864209	1.934576	1.999034	1.897324	2.004272	1.959836	1.984975	2.010238
0.852632	2.176792	2.122563	2.144198	1.890471	2.142205	1.946737	2.088521	2.129274	2.038899	2.097830	1.977615	2.037850	2.039402	2.003034	2.150669	1.910251	1.888370	1.958083	2.029949	1.925361	2.027712	1.985986	2.009554	2.033167
0.856140	2.166364	2.168114	2.177646	1.924014	2.170909	1.974033	2.125537	2.155756	2.065051	2.127736	2.014947	2.070954	2.072596	2.035480	2.185128	1.936092	1.913205	1.982276	2.061591	1.954508	2.051883	2.013175	2.034833	2.056815
0.859649	2.154798	2.215697	2.210896	1.958186	2.199717	2.002083	2.162591	2.182370	2.091630	2.157972	2.053260	2.104449	2.106323	2.068393	2.219811	1.962206	1.938599	2.007040	2.093888	1.984697	2.076757	2.041360	2.060742	2.081153
0.863158	2.141994	2.265302	2.243769	1.992875	2.228542	2.030810	2.199565	2.209051	2.118564	2.188466	2.092384	2.138215	2.140463	2.101644	2.254576	1.988465	1.964426	2.032247	2.126755	2.015843	2.102288	2.070482	2.087196	2.106132
0.866667	2.127852	2.316910	2.276079	2.027952	2.257281	2.060124	2.236332	2.235719	2.145760	2.219129	2.132128	2.172115	2.174879	2.135095	2.289267	2.014731	1.990546	2.057760	2.160088	2.047838	2.128414	2.100464	2.114098	2.131686
0.870175	2.112278	2.370488	2.307634	2.063275	2.285819	2.089914	2.272753	2.262285	2.173113	2.249858	2.172283	2.205998	2.209424	2.168594	2.323720	2.040860	2.016811	2.083429	2.193764	2.080557	2.155054	2.131204	2.141333	2.157732
0.873684	2.095183	2.425984	2.338241	2.098686	2.314027	2.120057	2.308682	2.288646	2.200500	2.280532	2.212621	2.239700	2.243932	2.201980	2.357758	2.066699	2.043062	2.109095	2.227646	2.113854	2.182111	2.162585	2.168776	2.184165
0.877193	2.076489	2.483321	2.367704	2.134014	2.341763	2.150412	2.343964	2.314690	2.227783	2.311016	2.252900	2.273040	2.278226	2.235081	2.391192	2.092085	2.069133	2.134589	2.261574	2.147562	2.209466	2.194466	2.196285	2.210860
0.880702	2.056126	2.542396	2.395824	2.169072	2.368872	2.180820	2.378432	2.340289	2.254809	2.341159	2.292859	2.305827	2.312113	2.267714	2.423828	2.116851	2.094846	2.159734	2.295373	2.181496	2.236982	2.226684	2.223704	2.237673
0.884211	2.034036	2.603072	2.422404	2.203661	2.395187	2.211111	2.411911	2.365306	2.281411	2.370794	2.332227	2.337856	2.345390	2.299689	2.455460	2.140823	2.120020	2.184344	2.328850	2.215451	2.264504	2.259059	2.250865	2.264441
0.887719	2.010175	2.665173	2.447249	2.237569	2.420529	2.241095	2.444217	2.389589	2.307409	2.399739	2.370721	2.368915	2.377838	2.330806	2.485879	2.163822	2.144466	2.208228	2.361794	2.249205	2.291856	2.291388	2.277589	2.290982
0.891228	1.984513	2.728477	2.470164	2.270575	2.444710	2.270570	2.475158	2.412977	2.332611	2.427799	2.408050	2.398778	2.409231	2.360860	2.514866	2.185665	2.167990	2.231189	2.393979	2.282519	2.318845	2.323451	2.303682	2.317094
0.894737	1.957036	2.792717	2.490961	2.302445	2.467534	2.299322	2.504535	2.435296	2.356815	2.454766	2.443916	2.427217	2.439330	2.389638	2.542203	2.206166	2.190393	2.253027	2.425166	2.315141	2.345261	2.355012	2.328942	2.342560
0.898246	1.927742	2.857572	2.509453	2.332942	2.488796	2.327126	2.532143	2.456364	2.379810	2.480421	2.478019	2.453997	2.467892	2.416926	2.567667	2.225137	2.211478	2.273538	2.455100	2.346806	2.370880	2.385815	2.353159	2.367151
0.901754	1.896648	2.922667	2.525463	2.361819	2.508288	2.353745	2.557770	2.475991	2.401380	2.504535	2.510056	2.478878	2.494666	2.442504	2.591036	2.242389	2.231042	2.292518	2.483520	2.377239	2.395463	2.415596	2.376113	2.390621
0.905263	1.863784	2.987570	2.538820	2.388829	2.525797	2.378937	2.581203	2.493979	2.421304	2.526873	2.539730	2.501622	2.519397	2.466152	2.612089	2.257737	2.248886	2.309764	2.510155	2.406158	2.418760	2.444075	2.397581	2.412716
0.908772	1.829196	3.051791	2.549362	2.413722	2.541111	2.402455	2.602226	2.510125	2.439360	2.547196	2.566747	2.521993	2.541832	2.487651	2.630608	2.270997	2.264813	2.325073	2.534728	2.433276	2.440513	2.470967	2.417336	2.433174
0.912281	1.792941	3.114786	2.556937	2.436251	2.554017	2.424047	2.620626	2.524225	2.455325	2.565261	2.590822	2.539758	2.561716	2.506786	2.646381	2.281989	2.278630	2.338248	2.556961	2.458304	2.460456	2.495980	2.435148	2.451730
0.915789	1.755091	3.175958	2.561404	2.456171	2.564309	2.443464	2.636188	2.536071	2.468980	2.580828	2.611682	2.554691	2.578802	2.523343	2.659206	2.290540	2.290150	2.349097	2.576577	2.480956	2.478322	2.518818	2.450790	2.468116
0.919298	1.715729	3.234661	2.562635	2.473247	2.571784	2.460457	2.648706	2.545459	2.480114	2.593659	2.629067	2.566575	2.592848	2.537119	2.668887	2.296486	2.299192	2.357435	2.593305	2.500952	2.493844	2.539190	2.464037	2.482067
0.922807	1.674949	3.290209	2.560517	2.487251	2.576252	2.474784	2.657979	2.552190	2.488520	2.603524	2.642736	2.575206	2.603623	2.547917	2.675243	2.299671	2.305588	2.363088	2.606879	2.518018	2.506758	2.556807	2.474672	2.493322
0.926316	1.632851	3.341884	2.554950	2.497969	2.577532	2.486213	2.663818	2.556070	2.494006	2.610201	2.652468	2.580394	2.610908	2.555553	2.678105	2.299952	2.309179	2.365890	2.617047	2.531894	2.516809	2.571388	2.482485	2.501632
0.929825	1.589546	3.388943	2.545851	2.505202	2.575457	2.494522	2.666045	2.556915	2.496391	2.613484	2.658065	2.581966	2.614503	2.559853	2.677322	2.297198	2.309819	2.365693	2.623571	2.542335	2.523751	2.582665	2.487277	2.506757
0.933333	1.545149	3.430638	2.533153	2.508770	2.569878	2.499503	2.664497	2.554554	2.495512	2.613179	2.659352	2.579769	2.614224	2.560663	2.672759	2.291295	2.307378	2.362360	2.626232	2.549113	2.527352	2.590386	2.488862	2.508477
0.936842	1.499779	3.466219	2.516810	2.508512	2.560665	2.500967	2.659029	2.548829	2.491222	2.609114	2.656185	2.573670	2.609911	2.557843	2.664303	2.282144	2.301743	2.355771	2.624834	2.552023	2.527401	2.594316	2.487073	2.506588
0.940351	1.453560	3.494956	2.496792	2.504289	2.547710	2.498746	2.649518	2.539603	2.483396	2.601139	2.648447	2.563562	2.601426	2.551272	2.651862	2.269665	2.292816	2.345826	2.619204	2.550885	2.523704	2.594245	2.481759	2.500912
0.943860	1.406618	3.516153	2.473090	2.495990	2.530925	2.492691	2.635861	2.526755	2.471931	2.589126	2.636053	2.549361	2.588662	2.540853	2.635366	2.253798	2.280523	2.332443	2.609199	2.545546	2.516095	2.589987	2.472792	2.491293
0.947368	1.359078	3.529158	2.445715	2.483528	2.510251	2.482682	2.617981	2.510188	2.456748	2.572975	2.618950	2.531009	2.571536	2.526509	2.614772	2.234504	2.264807	2.315563	2.594706	2.535882	2.504434	2.581387	2.460064	2.477607
0.950877	1.311067	3.533388	2.414701	2.466846	2.485652	2.468625	2.595828	2.489829	2.437791	2.552615	2.597118	2.508480	2.549999	2.508187	2.590061	2.211765	2.245636	2.295148	2.575645	2.521801	2.488609	2.568320	2.443496	2.459759
0.954386	1.262713	3.528334	2.380100	2.445917	2.457123	2.450453	2.569380	2.465633	2.415035	2.528005	2.570573	2.481772	2.524033	2.485863	2.561241	2.185587	2.222997	2.271182	2.551971	2.503243	2.468541	2.550695	2.423032	2.437686
0.957895	1.214139	3.513582	2.341989	2.420742	2.424685	2.428132	2.538644	2.437577	2.388477	2.499136	2.539362	2.450917	2.493651	2.459534	2.528347	2.155997	2.196903	2.243676	2.523674	2.480185	2.444187	2.528457	2.398645	2.411359
